1973,1990,2007
Parke,IN,13,13655,15412,17169
Parker,TX,42,21875,65281,108687
Parmer,TX,42,10319,9871,9423
Pasco,FL,8,101159,281937,462715
Pasquotank,NC,32,22263,31403,40543
Passaic,NJ,29,449787,470951,492115
Patrick,VA,45,16018,17444,18870
Paulding,GA,9,21002,42004,127906
Paulding,OH,34,21770,20476,19182
Pawnee,KS,15,8639,7527,6415
Pawnee,NE,26,3926,3306,2686
Pawnee,OK,35,14657,15552,16447
Payette,ID,11,10115,16433,22751
Payne,OK,35,43061,61496,79931
Peach,GA,9,16778,21225,25672
Pearl River,MS,23,20589,38830,57071
Pecos,TX,42,13285,14627,15969
Pembina,ND,33,10873,9202,7531
Pemiscot,MO,24,24940,21860,18780
Pend Oreille,WA,46,5088,8924,12760
Pender,NC,32,8307,29086,49865
Pendleton,KY,16,9154,12106,15058
Pendleton,WV,47,8412,8031,7650
Pennington,MN,22,12836,13296,13756
Pennington,SD,40,67110,81695,96280
Penobscot,ME,18,145308,147046,148784
Peoria,IL,12,183317,183155,182993
Pepin,WI,48,6813,7098,7383
Perkins,NE,26,3804,3366,2928
Perkins,SD,40,4881,3899,2917
Perquimans,NC,32,8456,10477,12498
Perry,AL,0,14780,12691,10602
Perry,AR,3,5555,7973,10391
Perry,IL,12,20244,21420,22596
Perry,IN,13,19298,19107,18916
Perry,KY,16,31407,30310,29213
Perry,MO,24,14606,16700,18794
Perry,MS,23,9485,10845,12205
Perry,OH,34,28353,31596,34839
Perry,PA,37,37491,41327,45163
Perry,TN,41,5587,6629,7671
Pershing,NV,27,2346,4361,6376
Person,NC,32,23272,30314,37356
Petersburg,VA,45,41275,37080,32885
Petroleum,MT,25,600,519,438
Pettis,MO,24,30283,35545,40807
Phelps,MO,24,28084,35317,42550
Phelps,NE,26,10227,9701,9175
Philadelphia,PA,37,1718952,1584293,1449634
Phillips,AR,3,35501,28768,22035
Phillips,CO,5,3899,4199,4499
Phillips,KS,15,7752,6554,5356
Phillips,MT,25,6352,5150,3948
Piatt,IL,12,14607,15550,16493
Pickaway,OH,34,42705,48257,53809
Pickens,AL,0,21715,20683,19651
Pickens,GA,9,7255,14510,30488
Pickens,SC,39,72937,94470,116003
Pickett,TN,41,4372,4567,4762
Pierce,GA,9,8911,13396,17881
Pierce,ND,33,5965,5034,4103
Pierce,NE,26,8346,7815,7284
Pierce,WA,46,407873,590519,773165
Pierce,WI,48,26053,32815,39577
Pike,AL,0,25399,27662,29925
Pike,AR,3,9385,10088,10791
Pike,GA,9,3430,10317,17204
Pike,IL,12,18395,17551,16707
Pike,IN,13,12357,12481,12605
Pike,KY,16,79294,72419,65544
Pike,MO,24,13637,16054,18471
Pike,MS,23,33856,36827,39798
Pike,OH,34,20782,24350,27918
Pike,PA,37,14382,28764,58633
Pima,AZ,2,370599,668844,967089
Pinal,AZ,2,58433,116867,299246
Pine,MN,22,14528,21346,28164
Pinellas,FL,8,794895,856166,917437
Pipestone,MN,22,11641,10473,9305
Piscataquis,ME,18,20200,18690,17180
Pitkin,CO,5,10410,12758,15106
Pitt,NC,32,66040,109054,152068
Pittsburg,OK,35,37245,40978,44711
Pittsylvania,VA,45,50912,55869,60826
Piute,UT,43,1201,1271,1341
Placer,CA,4,18034,175477,332920
Plaquemines,LA,17,29520,25530,21540
Platte,MO,24,31667,58274,84881
Platte,NE,26,27879,29864,31849
Platte,WY,49,7830,8113,8396
Pleasants,WV,47,7927,7555,7183
Plumas,CA,4,19037,19826,20615
Plymouth,IA,14,22391,23382,24373
Plymouth,MA,20,381874,436066,490258
Pocahontas,IA,14,11300,9493,7686
Pocahontas,WV,47,9369,8970,8571
Poinsett,AR,3,24436,24643,24850
Pointe Coupee,LA,17,22572,22482,22392
Polk,AR,3,14525,17361,20197
Polk,FL,8,240766,407756,574746
Polk,GA,9,26286,33873,41460
Polk,IA,14,238723,328531,418339
Polk,MN,22,34438,32573,30708
Polk,MO,24,13686,21951,30216
Polk,NC,32,10052,14544,19036
Polk,NE,26,6098,5653,5208
Polk,OR,36,24583,49924,75265
Polk,TN,41,11710,13694,15678
Polk,TX,42,14964,30648,46332
Polk,WI,48,25583,34924,44265
Pondera,MT,25,6911,6427,5943
Pontotoc,MS,23,15834,22348,28862
Pontotoc,OK,35,31653,34112,36571
Pope,AR,3,33489,46225,58961
Pope,IL,12,4530,4356,4182
Pope,MN,22,10503,10784,11065
Poquoson,VA,45,10208,11033,11858
Portage,OH,34,129639,142754,155869
Portage,WI,48,54896,61584,68272
Porter,IN,13,98060,129319,160578
Portsmouth,VA,45,105699,103833,101967
Posey,IN,13,25756,26009,26262
Pottawatomie,KS,15,12866,16131,19396
Pottawatomie,OK,35,48580,58809,69038
Pottawattamie,IA,14,75985,82697,89409
Potter,PA,37,16531,16759,16987
Potter,SD,40,4160,3172,2184
Potter,TX,42,75041,97908,120775
Powder River,MT,25,2455,2077,1699
Powell,KY,16,9479,11645,13811
Powell,MT,25,6162,6640,7118
Power,ID,11,6424,7054,7684
Poweshiek,IA,14,19398,19035,18672
Powhatan,VA,45,3071,15444,27817
Prairie,AR,3,10305,9522,8739
Prairie,MT,25,1692,1368,1044
Pratt,KS,15,9916,9671,9426
Preble,OH,34,38549,40144,41739
Prentiss,MS,23,21222,23300,25378
Presidio,TX,42,5827,6701,7575
Presque Isle,MI,21,13668,13760,13852
Preston,WV,47,27848,29051,30254
Price,WI,48,16771,15618,14465
Prince Edward,VA,45,13426,17393,21360
Prince George,VA,45,19408,27647,35886
Prince George's,MD,19,623022,725896,828770
Prince of Wales-Outer Ketchikan,AK,1,7016,6280,5544
Prince William,VA,45,72773,216592,360411
Providence,RI,38,565967,597701,629435
Prowers,CO,5,13495,13338,13181
Pueblo,CO,5,91730,123134,154538
Pulaski,AR,3,326209,350060,373911
Pulaski,GA,9,6453,8148,9843
Pulaski,IL,12,8548,7519,6490
Pulaski,IN,13,11826,12802,13778
Pulaski,KY,16,39106,49627,60148
Pulaski,MO,24,39246,41786,44326
Pulaski,VA,45,34182,34621,35060
Pushmataha,OK,35,10284,10975,11666
Putnam,FL,8,56869,65345,73821
Putnam,GA,9,8293,14272,20251
Putnam,IL,12,5466,5740,6014
Putnam,IN,13,23902,30458,37014
Putnam,MO,24,5263,5088,4913
Putnam,NY,31,68955,84222,99489
Putnam,OH,34,33051,33843,34635
Putnam,TN,41,33330,51623,69916
Putnam,WV,47,31009,43005,55001
Quay,NM,30,12657,10814,8971
Queen Anne's,MD,19,21593,34082,46571
Queens,NY,31,1644224,1957281,2270338
Quitman,GA,9,1766,2216,2666
Quitman,MS,23,11970,10440,8910
Rabun,GA,9,6923,11721,16519
Racine,WI,48,155937,175518,195099
Radford,VA,45,15763,15948,16133
Rains,TX,42,2241,6726,11211
Raleigh,WV,47,74466,76818,79170
Ralls,MO,24,7090,8466,9842
Ramsey,MN,22,473171,486531,499891
Ramsey,ND,33,14105,12647,11189
Randall,TX,42,66436,89736,113036
Randolph,AL,0,17557,19991,22425
Randolph,AR,3,15043,16566,18089
Randolph,GA,9,8746,8020,7294
Randolph,IL,12,36240,34500,32760
Randolph,IN,13,28361,27110,25859
Randolph,MO,24,23156,24373,25590
Randolph,NC,32,74243,107194,140145
Randolph,WV,47,27302,27797,28292
Rankin,MS,23,36972,87667,138362
Ransom,ND,33,6148,5915,5682
Rapides,LA,17,132909,131494,130079
Rappahannock,VA,45,6093,6646,7199
Ravalli,MT,25,9740,25068,40396
Rawlins,KS,15,4208,3383,2558
Ray,MO,24,20526,22004,23482
Reagan,TX,42,5905,4479,3053
Real,TX,42,1865,2415,2965
Red Lake,MN,22,4902,4510,4118
Red River,LA,17,9787,9491,9195
Red River,TX,42,15418,14263,13108
Red Willow,NE,26,12596,11672,10748
Redwood,MN,22,18883,17201,15519
Reeves,TX,42,20289,15736,11183
Refugio,TX,42,8508,7933,7358
Reno,KS,15,61655,62400,63145
Rensselaer,NY,31,154042,154680,155318
Renville,MN,22,19148,17640,16132
Renville,ND,33,3946,3130,2314
Republic,KS,15,8031,6466,4901
Reynolds,MO,24,6863,6664,6465
Rhea,TN,41,18420,24374,30328
Rice,KS,15,11054,10567,10080
Rice,MN,22,36737,49346,61955
Rich,UT,43,1368,1731,2094
Richardson,NE,26,11575,9963,8351
Richland,IL,12,17478,16512,15546
Richland,LA,17,20641,20555,20469
Richland,MT,25,12098,10640,9182
Richland,ND,33,19766,18132,16498
Richland,OH,34,126641,126160,125679
Richland,SC,39,217248,287491,357734
Richland,WI,48,16966,17554,18142
Richmond,GA,9,184006,190689,197372
Richmond,NC,32,43231,44608,45985
Richmond,NY,31,279515,380564,481613
Richmond,VA,45,5387,7279,9171
Richmond,VA,45,206803,203463,200123
Riley,KS,15,65341,67212,69083
Ringgold,IA,14,5680,5416,5152
Rio Arriba,NM,30,28311,34569,40827
Rio Blanco,CO,5,5795,6011,6227
Rio Grande,CO,5,9901,10764,11627
Ripley,IN,13,22024,24687,27350
Ripley,MO,24,11145,12348,13551
Ritchie,WV,47,10115,10243,10371
Riverside,CA,4,312741,1193156,2073571
Roane,TN,41,41147,47273,53399
Roane,WV,47,14733,15014,15295
Roanoke,VA,45,68572,79496,90420
Roanoke,VA,45,101092,96846,92600
Roberts,SD,40,9947,9906,9865
Roberts,TX,42,1247,1039,831
Robertson,KY,16,2026,2114,2202
Robertson,TN,41,20005,41669,63333
Robertson,TX,42,15201,15510,15819
Robeson,NC,32,82937,105543,128149
Rock Island,IL,12,150047,148688,147329
Rock,MN,22,10126,9812,9498
Rock,NE,26,2503,2009,1515
Rock,WI,48,120095,139859,159623
Rockbridge,VA,45,15330,18414,21498
Rockcastle,KY,16,12981,14834,16687
Rockdale,GA,9,27260,54656,82052
Rockingham,NC,32,80145,86283,92421
Rockingham,NH,28,196885,246714,296543
Rockingham,VA,45,42298,57911,73524
Rockland,NY,31,235479,265981,296483
Rockwall,TX,42,12959,25918,73810
Roger Mills,OK,35,4918,4113,3308
Rogers,OK,35,27609,55357,83105
Rolette,ND,33,11921,12793,13665
Rooks,KS,15,6844,6002,5160
Roosevelt,MT,25,11768,10958,10148
Roosevelt,NM,30,14420,16781,19142
Roscommon,MI,21,14397,19957,25517
Roseau,MN,22,14250,15098,15946
Rosebud,MT,25,11764,10473,9182
Ross,OH,34,63404,69401,75398
Routt,CO,5,6096,14239,22382
Rowan,KY,16,18277,20418,22559
Rowan,NC,32,84615,110999,137383
Runnels,TX,42,12100,11231,10362
Rush,IN,13,18818,18156,17494
Rush,KS,15,4457,3834,3211
Rusk,TX,42,38978,43773,48568
Rusk,WI,48,15533,15094,14655
Russell,AL,0,43733,46958,50183
Russell,KS,15,8837,7787,6737
Russell,KY,16,12370,14755,17140
Russell,VA,45,28538,28688,28838
Rutherford,NC,32,51380,57196,63012
Rutherford,TN,41,59923,119847,241462
Rutland,VT,44,61286,62278,63270
Sabine,LA,17,21291,22487,23683
Sabine,TX,42,9006,9572,10138
Sac,IA,14,14237,12311,10385
Sacramento,CA,4,764971,1075819,1386667
Sagadahoc,ME,18,31013,33700,36387
Saginaw,MI,21,221874,212071,202268
Saguache,CO,5,2344,4632,6920
Salem,NJ,29,64750,65383,66016
Salem,VA,45,22463,23848,25233
Saline,AR,3,32716,64464,96212
Saline,IL,12,26900,26501,26102
Saline,KS,15,44243,49413,54583
Saline,MO,24,24297,23499,22701
Saline,NE,26,11549,12711,13873
Salt Lake,UT,43,450268,729893,1009518
Saluda,SC,39,14200,16474,18748
Sampson,NC,32,31357,47499,63641
San Augustine,TX,42,7327,7983,8639
San Benito,CA,4,19003,36835,54667
San Bernardino,CA,4,866830,1437315,2007800
San Diego,CA,4,2049871,2512365,2974859
San Francisco,CA,4,682016,723496,764976
San Jacinto,TX,42,7956,16387,24818
San Joaquin,CA,4,297272,484131,670990
San Juan,CO,5,939,749,559
San Juan,NM,30,60707,91567,122427
San Juan,UT,43,10980,12732,14484
San Juan,WA,46,5128,10171,15214
San Luis Obispo,CA,4,174116,218276,262436
San Mateo,CA,4,593364,650174,706984
San Miguel,CO,5,1870,3741,7533
San Miguel,NM,30,22985,25820,28655
San Patricio,TX,42,48926,58723,68520
San Saba,TX,42,4788,5378,5968
Sanborn,SD,40,3206,2825,2444
Sanders,MT,25,6327,8680,11033
Sandoval,NM,30,10112,63989,117866
Sandusky,OH,34,62909,61953,60997
Sangamon,IL,12,163254,178688,194122
Sanilac,MI,21,36420,40030,43640
Sanpete,UT,43,8006,16325,24644
Santa Barbara,CA,4,336933,370565,404197
Santa Clara,CA,4,1247638,1498307,1748976
Santa Cruz,AZ,2,16863,29854,42845
Santa Cruz,CA,4,207485,229616,251747
Santa Fe,NM,30,56219,99587,142955
Santa Rosa,FL,8,17824,82434,147044
Sarasota,FL,8,187423,279748,372073
Saratoga,NY,31,148666,182259,215852
Sargent,ND,33,4964,4537,4110
Sarpy,NE,26,59292,103024,146756
Sauk,WI,48,35853,47165,58477
Saunders,NE,26,16520,18352,20184
Sawyer,WI,48,11302,14195,17088
Schenectady,NY,31,148220,149519,150818
Schleicher,TX,42,3255,3033,2811
Schley,GA,9,3053,3588,4123
Schoharie,NY,31,31813,31938,32063
Schoolcraft,MI,21,8132,8325,8518
Schuyler,IL,12,8014,7502,6990
Schuyler,MO,24,4382,4242,4102
Schuyler,NY,31,18383,18705,19027
Schuylkill,PA,37,158215,152742,147269
Scioto,OH,34,84786,80372,75958
Scotland,MO,24,4828,4821,4814
Scotland,NC,32,31366,33865,36364
Scott,AR,3,9096,10200,11304
Scott,IA,14,139921,151304,162687
Scott,IL,12,6051,5633,5215
Scott,IN,13,18343,21011,23679
Scott,KS,15,5978,5273,4568
Scott,KY,16,4932,23943,42954
Scott,MN,22,29142,58285,126642
Scott,MO,24,38113,39424,40735
Scott,MS,23,19657,24276,28895
Scott,TN,41,14813,18393,21973
Scott,VA,45,23645,23216,22787
Scotts Bluff,NE,26,35614,35992,36370
Screven,GA,9,12627,13832,15037
Scurry,TX,42,21157,18584,16011
Searcy,AR,3,7551,7819,8087
Sebastian,AR,3,77720,99743,121766
Sedgwick,CO,5,3016,2678,2340
Sedgwick,KS,15,333200,404613,476026
Seminole,FL,8,172829,291169,409509
Seminole,GA,9,8923,9002,9081
Seminole,OK,35,26437,25308,24179
Seneca,NY,31,33192,33710,34228
Seneca,OH,34,62939,59822,56705
Sequatchie,TN,41,4429,8899,13369
Sequoyah,OK,35,26708,33866,41024
Sevier,AR,3,11179,13752,16325
Sevier,TN,41,19371,51449,83527
Sevier,UT,43,11192,15447,19702
Seward,KS,15,14341,18725,23109
Seward,NE,26,14424,15489,16554
Shackelford,TX,42,3407,3284,3161
Shannon,MO,24,6789,7610,8431
Shannon,SD,40,6285,9937,13589
Sharkey,MS,23,8491,7031,5571
Sharp,AR,3,10408,14128,17848
Shasta,CA,4,117785,148606,179427
Shawano,WI,48,33372,37222,41072
Shawnee,KS,15,149132,161304,173476
Sheboygan,WI,48,93770,104137,114504
Shelby,AL,0,17935,100024,182113
Shelby,IA,14,14157,13235,12313
Shelby,IL,12,22841,22300,21759
Shelby,IN,13,36703,40383,44063
Shelby,KY,16,9578,25018,40458
Shelby,MO,24,7335,6922,6509
Shelby,OH,34,41258,45046,48834
Shelby,TN,41,746792,828446,910100
Shelby,TX,42,17614,22063,26512
Shenandoah,VA,45,23233,31818,40403
Sherburne,MN,22,21161,42322,86287
Sheridan,KS,15,3617,3055,2493
Sheridan,MT,25,6011,4692,3373
Sheridan,ND,33,2942,2131,1320
Sheridan,NE,26,7930,6690,5450
Sheridan,WY,49,19188,23593,27998
Sherman,KS,15,7899,6929,5959
Sherman,NE,26,4391,3702,3013
Sherman,OR,36,2171,1924,1677
Sherman,TX,42,2783,2844,2905
Shiawassee,MI,21,68001,69877,71753
Shoshone,ID,11,15108,13973,12838
Sibley,MN,22,13689,14348,15007
Sierra,CA,4,3318,3323,3328
Sierra,NM,30,7744,10030,12316
Silver Bow,MT,25,35174,33913,32652
Simpson,KY,16,13210,15140,17070
Simpson,MS,23,20222,24023,27824
Sioux,IA,14,27503,29927,32351
Sioux,ND,33,3331,3777,4223
Sioux,NE,26,1727,1539,1351
Siskiyou,CA,4,43190,43743,44296
Sitka,AK,1,8432,8653,8874
Skagit,WA,46,44517,80457,116397
Skagway-Hoonah-Angoon,AK,1,5777,4418,3059
Skamania,WA,46,5929,8326,10723
Slope,ND,33,1129,894,659
Smith,KS,15,6139,5045,3951
Smith,MS,23,13543,14776,16009
Smith,TN,41,9521,14183,18845
Smith,TX,42,104395,151550,198705
Smyth,VA,45,32824,32437,32050
Snohomish,WA,46,265262,471080,676898
Snyder,PA,37,35489,36801,38113
Socorro,NM,30,11514,14816,18118
Solano,CA,4,278327,343463,408599
Somerset,MD,19,20922,23469,26016
Somerset,ME,18,48234,49946,51658
Somerset,NJ,29,159376,241464,323552
Somerset,PA,37,78603,78232,77861
Somervell,TX,42,2787,5272,7757
Sonoma,CA,4,316555,390495,464435
Southampton,VA,45,16416,17035,17654
Southeast Fairbanks,AK,1,4690,5765,6840
Spalding,GA,9,46608,54717,62826
Spartanburg,SC,39,179626,227580,275534
Spencer,IN,13,18680,19507,20334
Spencer,KY,16,3428,6857,16837
Spink,SD,40,9183,7961,6739
Spokane,WA,46,269883,363029,456175
Spotsylvania,VA,45,29404,58809,119194
St. Bernard,LA,17,113620,66723,19826
St. Charles,LA,17,32904,42474,52044
St. Charles,MO,24,84916,214434,343952
St. Clair,AL,0,22114,50084,78054
St. Clair,IL,12,263940,262628,261316
St. Clair,MI,21,122547,146333,170119
St. Clair,MO,24,7496,8462,9428
St. Croix,WI,48,19923,50527,81131
St. Francis,AR,3,30062,28481,26900
St. Francois,MO,24,35216,49013,62810
St. Helena,LA,17,9138,9879,10620
St. James,LA,17,20106,20842,21578
St. John the Baptist,LA,17,32432,40058,47684
St. Johns,FL,8,42412,84825,175446
St. Joseph,IN,13,229244,247666,266088
St. Joseph,MI,21,55407,58928,62449
St. Landry,LA,17,69026,80194,91362
St. Lawrence,NY,31,114507,112158,109809
St. Louis city,MO,24,440955,395857,350759
St. Louis,MN,22,200548,198621,196694
St. Louis,MO,24,995278,995198,995118
St. Lucie,FL,8,44399,152669,260939
St. Martin,LA,17,36595,44123,51651
St. Mary,LA,17,64667,57989,51311
St. Mary's,MD,19,52344,76361,100378
St. Tammany,LA,17,63525,145075,226625
Stafford,KS,15,6247,5317,4387
Stafford,VA,45,4477,62600,120723
Stanislaus,CA,4,239361,375312,511263
Stanley,SD,40,2115,2451,2787
Stanly,NC,32,44617,51906,59195
Stanton,KS,15,2506,2334,2162
Stanton,NE,26,6169,6282,6395
Stark,IL,12,6891,6541,6191
Stark,ND,33,23098,22778,22458
Stark,OH,34,357466,368065,378664
Starke,IN,13,22140,22841,23542
Starr,TX,42,19777,40805,61833
Staunton,VA,45,25456,24645,23834
Ste. Genevieve,MO,24,14333,16087,17841
Stearns,MN,22,93387,119719,146051
Steele,MN,22,25334,30856,36378
Steele,ND,33,2958,2399,1840
Stephens,GA,9,21680,23474,25268
Stephens,OK,35,41064,42193,43322
Stephens,TX,42,8364,8951,9538
Stephenson,IL,12,49663,48118,46573
Sterling,TX,42,1617,1431,1245
Steuben,IN,13,21528,27489,33450
Steuben,NY,31,101698,99286,96874
Stevens,KS,15,5059,5060,5061
Stevens,MN,22,11618,10621,9624
Stevens,WA,46,20367,31101,41835
Stewart,GA,9,6651,5649,4647
Stewart,TN,41,5903,9495,13087
Stillwater,MT,25,4486,6573,8660
Stoddard,MO,24,28076,28907,29738
Stokes,NC,32,28720,37396,46072
Stone,AR,3,7691,9831,11971
Stone,MO,24,6842,19197,31552
Stone,MS,23,5783,10757,15731
Stonewall,TX,42,2585,1995,1405
Storey,NV,27,877,2535,4193
Story,IA,14,64012,74382,84752
Strafford,NH,28,87137,104359,121581
Stutsman,ND,33,23818,22149,20480
Sublette,WY,49,1841,4883,7925
Suffolk,MA,20,613045,663047,713049
Suffolk,NY,31,1192143,1322686,1453229
Suffolk,VA,45,23108,52220,81332
Sullivan,IN,13,16628,18997,21366
Sullivan,MO,24,5989,6332,6675
Sullivan,NH,28,34611,38650,42689
Sullivan,NY,31,62787,69545,76303
Sullivan,PA,37,6034,6117,6200
Sullivan,TN,41,134253,143886,153519
Sully,SD,40,1771,1591,1411
Summers,WV,47,14982,14092,13202
Summit,CO,5,6562,13124,26547
Summit,OH,34,488313,515900,543487
Summit,UT,43,7896,15792,35541
Sumner,KS,15,27802,25845,23888
Sumner,TN,41,54801,103761,152721
Sumter,AL,0,19000,16153,13306
Sumter,FL,8,15941,31882,72246
Sumter,GA,9,28144,30338,32532
Sumter,SC,39,98599,101271,103943
Sunflower,MS,23,39228,35096,30964
Surry,NC,32,51558,61969,72380
Surry,VA,45,5251,6170,7089
Susquehanna,PA,37,39873,40498,41123
Sussex,DE,7,43999,114145,184291
Sussex,NJ,29,111214,131346,151478
Sussex,VA,45,8290,10256,12222
Sutter,CA,4,37668,64854,92040
Sutton,TX,42,3941,4122,4303
Suwannee,FL,8,14311,26918,39525
Swain,NC,32,8969,11306,13643
Sweet Grass,MT,25,2485,3146,3807
Sweetwater,WY,49,38279,38792,39305
Swift,MN,22,10280,10736,11192
Swisher,TX,42,8458,8079,7700
Switzerland,IN,13,5842,7763,9684
Talbot,GA,9,6447,6527,6607
Talbot,MD,19,25129,30661,36193
Taliaferro,GA,9,1932,1908,1884
Talladega,AL,0,68109,74182,80255
Tallahatchie,MS,23,17140,15200,13260
Tallapoosa,AL,0,37107,38927,40747
Tama,IA,14,17017,17436,17855
Taney,MO,24,5825,25773,45721
Tangipahoa,LA,17,56110,85754,115398
Taos,NM,30,14862,23235,31608
Tarrant,TX,42,637005,1177220,1717435
Tate,MS,23,16006,21458,26910
Tattnall,GA,9,12437,17808,23179
Taylor,FL,8,14565,17168,19771
Taylor,GA,9,6638,7688,8738
Taylor,IA,14,7809,7103,6397
Taylor,KY,16,18437,21177,23917
Taylor,TX,42,112714,119627,126540
Taylor,WI,48,18532,18922,19312
Taylor,WV,47,14145,15131,16117
Tazewell,IL,12,116620,123887,131154
Tazewell,VA,45,48137,45996,43855
Tehama,CA,4,38712,49913,61114
Telfair,GA,9,8638,11002,13366
Teller,CO,5,3228,12526,21824
Tensas,LA,17,8247,7056,5865
Terrebonne,LA,17,85664,97044,108424
Terrell,GA,9,10992,10626,10260
Terrell,TX,42,1822,1378,934
Terry,TX,42,14159,13174,12189
Teton,ID,11,1729,3458,8349
Teton,MT,25,6511,6267,6023
Teton,WY,49,2654,11328,20002
Texas,MO,24,19673,21497,23321
Texas,OK,35,12888,16460,20032
Thayer,NE,26,8057,6610,5163
Thomas,GA,9,32567,38902,45237
Thomas,KS,15,9252,8283,7314
Thomas,NE,26,1100,850,600
Throckmorton,TX,42,2068,1866,1664
Thurston,NE,26,6660,6934,7208
Thurston,WA,46,87473,163014,238555
Tift,GA,9,28532,35071,41610
Tillamook,OR,36,18238,21638,25038
Tillman,OK,35,12498,10323,8148
Tioga,NY,31,54505,52479,50453
Tioga,PA,37,41753,41217,40681
Tippah,MS,23,17944,19552,21160
Tippecanoe,IN,13,98234,130799,163364
Tipton,IN,13,16213,16141,16069
Tipton,TN,41,18114,37900,57686
Tishomingo,MS,23,16403,17728,19053
Titus,TX,42,18844,24118,29392
Todd,KY,16,9842,10943,12044
Todd,MN,22,22661,23345,24029
Todd,SD,40,6613,8385,10157
Tolland,CT,6,109793,128966,148139
Tom Green,TX,42,90258,98300,106342
Tompkins,NY,31,87427,94241,101055
Tooele,UT,43,13359,26718,54914
Toole,MT,25,4956,5050,5144
Toombs,GA,9,20422,24121,27820
Torrance,NM,30,4034,10316,16598
Towner,ND,33,4896,3594,2292
Towns,GA,9,2668,6781,10894
Traill,ND,33,9365,8717,8069
Transylvania,NC,32,21110,25547,29984
Traverse,MN,22,5214,4463,3712
Travis,TX,42,187683,581024,974365
Treasure,MT,25,1083,867,651
Trego,KS,15,4439,3683,2927
Trempealeau,WI,48,22819,25317,27815
Treutlen,GA,9,5086,6012,6938
Trigg,KY,16,7303,10352,13401
Trimble,KY,16,3223,6103,8983
Trinity,CA,4,11927,13052,14177
Trinity,TX,42,8750,11459,14168
Tripp,SD,40,8004,6905,5806
Troup,GA,9,47627,55581,63535
Trousdale,TN,41,4147,5937,7727
Trumbull,OH,34,242259,227867,213475
Tucker,WV,47,8552,7710,6868
Tulare,CA,4,206571,314062,421553
Tulsa,OK,35,425510,505289,585068
Tunica,MS,23,5881,8167,10453
Tuolumne,CA,4,41884,48845,55806
Turner,GA,9,8130,8700,9270
Turner,SD,40,8781,8580,8379
Tuscaloosa,AL,0,124284,151095,177906
Tuscarawas,OH,34,76968,84183,91398
Tuscola,MI,21,54287,55546,56805
Twiggs,GA,9,9402,9841,10280
Twin Falls,ID,11,34576,53817,73058
Tyler,TX,42,12955,16679,20403
Tyler,WV,47,10638,9795,8952
Tyrrell,NC,32,3591,3856,4121
Uinta,WY,49,17081,18638,20195
Uintah,UT,43,15520,22281,29042
Ulster,NY,31,150238,166049,181860
Umatilla,OR,36,45375,59433,73491
Unicoi,TN,41,15385,16542,17699
Union,AR,3,50340,46785,43230
Union,FL,8,5595,10293,14991
Union,GA,9,3164,12066,20968
Union,IA,14,13402,12774,12146
Union,IL,12,16961,17609,18257
Union,IN,13,6771,6987,7203
Union,KY,16,17960,16526,15092
Union,LA,17,18729,20751,22773
Union,MS,23,17275,22091,26907
Union,NC,32,42386,84772,184675
Union,NJ,29,463622,494140,524658
Union,NM,30,4438,4115,3792
Union,OH,34,16786,32010,47234
Union,OR,36,22595,23674,24753
Union,PA,37,28778,36251,43724
Union,SC,39,32846,30308,27770
Union,SD,40,6424,10188,13952
Union,TN,41,8639,13758,18877
Upshur,TX,42,24804,31364,37924
Upshur,WV,47,22264,22886,23508
Upson,GA,9,25096,26329,27562
Upton,TX,42,5706,4379,3052
Utah,UT,43,46084,264893,483702
Uvalde,TX,42,20059,23320,26581
Val Verde,TX,42,29095,38562,48029
Valdez-Cordova,AK,1,10552,10024,9496
Valencia,NM,30,19810,45587,71364
Valley,ID,11,3339,6142,8945
Valley,MT,25,9451,8175,6899
Valley,NE,26,6075,5169,4263
Van Buren,AR,3,11607,14057,16507
Van Buren,IA,14,7676,7683,7690
Van Buren,MI,21,62669,70300,77931
Van Buren,TN,41,4293,4865,5437
Van Wert,OH,34,31963,30426,28889
Van Zandt,TX,42,24029,38042,52055
Vance,NC,32,35092,39042,42992
Vanderburgh,IN,13,156139,165282,174425
Venango,PA,37,63875,59319,54763
Ventura,CA,4,541870,670117,798364
Vermilion,IL,12,95119,88155,81191
Vermilion,LA,17,44329,50010,55691
Vermillion,IN,13,17089,16753,16417
Vernon,LA,17,76800,62090,47380
Vernon,MO,24,18100,19050,20000
Vernon,WI,48,22198,25606,29014
Victoria,TX,42,62917,74604,86291
Vigo,IN,13,107329,106122,104915
Vilas,WI,48,13369,17726,22083
Vinton,OH,34,8826,11099,13372
Virginia Beach,VA,45,356341,395542,434743
Volusia,FL,8,247987,374200,500413
Wabash,IL,12,14047,13106,12165
Wabash,IN,13,37316,35117,32918
Wabasha,MN,22,17783,19783,21783
Wabaunsee,KS,15,6292,6581,6870
Wade Hampton,AK,1,4009,5816,7623
Wadena,MN,22,12864,13123,13382
Wagoner,OK,35,28815,48027,67239
Wahkiakum,WA,46,2621,3330,4039
Wake,NC,32,27786,430378,832970
Wakulla,FL,8,7218,14437,29726
Waldo,ME,18,27797,33154,38511
Walker,AL,0,66468,67642,68816
Walker,GA,9,52072,58313,64554
Walker,TX,42,38138,51020,63902
Walla Walla,WA,46,39359,48534,57709
Wallace,KS,15,2170,1813,1456
Waller,TX,42,11081,23507,35933
Wallowa,OR,36,7131,6945,6759
